iinteg(i("/R1/PLUS" ?result "tran")) X,iinteg(i("/R1/PLUS" ?result "tran")) Y
0,0
1e-05,-4.53157465518661e-14
3e-05,-2.158279768604832e-13
7.000000000000002e-05,-5.320012364740114e-13
0.0001361356098601914,-9.922689206426649e-13
0.0002684068295805741,-1.726979642341062e-12
0.0004684068295805741,-2.483397690982966e-12
0.0006684068295805741,-2.960094085496498e-12
0.0008342034147902871,-3.224320938585737e-12
0.001,-3.415269113426932e-12
0.0010000625,-3.40061267091953e-12
0.0010001875,-3.28398391435429e-12
0.00100025,-3.188836674286878e-12
0.001000275289815858,-3.146934707014667e-12
0.001000325869447573,-3.055107881003326e-12
0.001000403110039169,-2.879286599770713e-12
0.001000472899431834,-2.669933731196723e-12
0.001000575832948949,-2.240650040311549e-12
0.001000781699983179,-7.388425100559304e-13
0.001001032486203605,2.735836035472247e-12
0.001001389669732542,1.217690016394623e-11
0.001001456072344104,1.460460889037529e-11
0.001001588877567226,2.013735952282428e-11
0.001001651054641815,2.302958855069342e-11
0.001001775408790992,2.936937613810638e-11
0.001002024117089346,4.416305060027266e-11
0.001002318643322127,6.499927427137525e-11
0.001002741491396012,9.892996662185435e-11
0.001002834120034502,1.067422947950009e-10
0.001003019377311483,1.225207390189297e-10
0.001003070513307124,1.269219035105759e-10
0.001003084427361056,1.281267274146388e-10
0.00100311225546892,1.305492680589291e-10
0.001003159814703496,1.347372045725496e-10
0.001003188474113182,1.372936238112116e-10
0.001003197309246054,1.380873763776204e-10
0.001003214979511796,1.396814517993452e-10
0.001003236618490691,1.416422670718166e-10
0.001003268626418551,1.445468754329983e-10
0.001003302943581966,1.476416896708711e-10
0.001003334552348969,1.504576768746121e-10
0.001003374955233116,1.540224113552645e-10
0.001003414633214821,1.575099749034155e-10
0.001003452569351051,1.608412375269783e-10
0.001003508354416991,1.657350528875372e-10
0.001003608494422431,1.745082318535125e-10
0.001003729749614165,1.85120269992118e-10
0.001003864874807082,1.969576789260173e-10
0.001004,2.088466711624806e-10
0.001004077404457198,2.156738369479045e-10
0.001004173499551981,2.241438587626872e-10
0.001004265854897952,2.322807496920158e-10
0.001004450565589895,2.485446613351028e-10
0.001004819986973779,2.810326915121617e-10
0.001005558829741548,3.458496006917041e-10
0.001007036515277086,4.748455567561646e-10
0.001009991886348161,7.302860107103627e-10
0.001015902628490312,1.230994547918696e-09
0.001027724112774615,2.192369295206772e-09
0.001051367081343219,3.962528596613977e-09
0.001089186444485272,6.408739102937447e-09
0.00113714714893851,8.913732291896405e-09
0.001159830966670407,9.890213722506483e-09
0.001176579953178471,1.053393540606273e-08
0.001180961424302384,1.069177883226979e-08
0.001189724366550211,1.099406109513468e-08
0.001192668984805087,1.109156528474202e-08
0.001197909512909005,1.125994175415447e-08
0.001204412744386104,1.145978760103948e-08
0.001210056393800094,1.162536571836645e-08
0.001216281380323342,1.180022176187721e-08
0.001218882925799774,1.187101046651012e-08
0.001224086016752637,1.200875575359079e-08
0.001233927695403115,1.225595284382848e-08
0.001246390252332035,1.254534670806394e-08
0.001266049562533816,1.295302404849886e-08
0.001293638672994089,1.343644978169544e-08
0.001333304414207778,1.398193113161013e-08
0.001368652207103889,1.434842813339868e-08
0.001404,1.462928981678288e-08
0.0014040625,1.46296843314181e-08
0.0014041875,1.463026860526842e-08
0.001404437500000001,1.463069409022312e-08
0.001404673040153411,1.463033082509122e-08
0.001405037950264001,1.462870783523111e-08
0.001405390551667021,1.462589537439109e-08
0.001405804522279232,1.46206461860132e-08
0.001406546061922573,1.460546757453411e-08
0.001406688592267871,1.460158822818243e-08
0.00140675985744052,1.45994419522536e-08
0.001406902387785819,1.459454447355189e-08
0.001406936192504304,1.459325502516363e-08
0.001406974216773695,1.459174162774589e-08
0.001407018250989098,1.458989490337699e-08
0.001407027231012702,1.458950504580365e-08
0.001407045191059908,1.458871700447951e-08
0.001407062749431969,1.458794549740622e-08
0.001407082026480207,1.458711202792359e-08
0.001407100287103522,1.458633818142407e-08
0.001407135788157561,1.458485620434178e-08
0.001407161511284422,1.458378795803398e-08
0.001407191819646865,1.458252804919573e-08
0.001407235380910355,1.45807143208462e-08
0.001407310131029618,1.457758312187064e-08
0.001407401004869428,1.457372422448711e-08
0.001407519391793808,1.456853972094338e-08
0.001407663024063241,1.456178352658812e-08
0.00140783151203162,1.455248770110995e-08
0.001408,1.454058158139602e-08
0.001408068754133344,1.453505593753361e-08
0.001408173705541203,1.45266315420477e-08
0.001408272864766724,1.451868187299309e-08
0.001408471183217767,1.450280855962659e-08
0.001408867820119853,1.447116647799115e-08
0.001409661093924023,1.440830068853059e-08
0.001411247641532365,1.428424177689311e-08
0.001414420736749049,1.404275400966146e-08
0.001420766927182417,1.358556454747437e-08
0.001433459308049153,1.276554879368524e-08
0.001458844069782624,1.142765442112862e-08
0.001498664683054374,9.882760454038394e-09
0.00155894118176464,8.272301329626314e-09
0.001630594628521656,6.963838415333113e-09
0.001727595510943743,5.715855548948612e-09
0.001852069987744155,4.57713360926881e-09
0.002,3.589938493085678e-09
0.00200025,3.588638311781885e-09
0.002000355457781347,3.588153600879293e-09
0.002000566373344041,3.58725489520844e-09
0.002000607755272118,3.587095223760956e-09
0.002000690519128272,3.586830719205948e-09
0.002000708125364593,3.586784703770794e-09
0.002000743337837236,3.586712875303112e-09
0.002000784744825727,3.586666057910734e-09
0.002000794538921298,3.586659153866955e-09
0.002000814127112441,3.586643139604251e-09
0.002000835332762126,3.586630043719343e-09
0.002000857546259022,3.586630676581297e-09
0.002000882192802607,3.586652329329459e-09
0.00200092765215215,3.58675748840424e-09
0.002001018570851235,3.587261019088302e-09
0.002001128191835709,3.588453287661765e-09
0.002001295444973039,3.59161728518362e-09
0.002001520748865555,3.598430078664217e-09
0.002001832886882307,3.612240153092716e-09
0.002002213103381149,3.634014448390807e-09
0.002002556175047909,3.656000122075388e-09
0.002002685918797163,3.664526360365682e-09
0.00200275079067179,3.668809784864575e-09
0.002002783226609103,3.670955872535311e-09
0.002002848098483731,3.675256059944072e-09
0.00200293310439255,3.680909104893351e-09
0.00200305525409671,3.689080790984372e-09
0.00200329955350503,3.705810096161121e-09
0.002003345059623554,3.709007587798914e-09
0.002003397670007412,3.712773575987119e-09
0.0020034529688694,3.716825965627204e-09
0.002003465127285176,3.717730513733347e-09
0.002003489444116728,3.719548558011824e-09
0.002003515674854248,3.721514297304256e-09
0.002003549206795594,3.724012980903761e-09
0.002003579605682912,3.726248243111382e-09
0.002003618521477614,3.729071789001708e-09
0.002003669963989447,3.732777609610638e-09
0.002003706571781393,3.73540983911379e-09
0.002003757135656109,3.739040037712595e-09
0.002003842526969461,3.745162757846421e-09
0.00200392126348473,3.750806008735648e-09
0.002004,3.756454037560428e-09
0.002004063660145367,3.761018618781373e-09
0.002004135975388688,3.766197581909785e-09
0.002004207583781269,3.771323977311085e-09
0.002004350800566432,3.78157186416375e-09
0.002004637234136758,3.802046422669709e-09
0.00200521010127741,3.842911771375626e-09
0.002006355835558713,3.924305466242588e-09
0.00200864730412132,4.085753921811052e-09
0.002013230241246534,4.403361856208255e-09
0.002022396115496961,5.017896432599301e-09
0.002040727863997816,6.167826176176798e-09
0.002075145642087248,8.063779274002781e-09
0.002110633942130412,9.691543825548537e-09
0.002129045046367629,1.041618133913456e-08
0.002133834346716059,1.059197513585875e-08
0.00214341294741292,1.092769739266203e-08
0.002148202247761351,1.108747956625504e-08
0.002154325380083921,1.128374507189459e-08
0.002161165757011439,1.149246613445304e-08
0.002166609692048414,1.165099205866489e-08
0.002172992430438126,1.182903268315108e-08
0.002175116292492544,1.188648961923297e-08
0.00217936401660138,1.199885657592114e-08
0.002187859464819052,1.221379223525349e-08
0.00219724932663821,1.243684464796335e-08
0.002216029050276527,1.284106913508076e-08
0.002237348030082635,1.323858995049302e-08
0.00227998598969485,1.387296784396407e-08
0.00232541396450282,1.436034683801306e-08
0.00236470698225141,1.466545894318122e-08
0.002404,1.489211868477957e-08
0.0024040625,1.489238891711039e-08
0.002404187500000001,1.489272189247593e-08
0.002404437500000001,1.489264718901095e-08
0.002404674613155864,1.489182423543327e-08
0.002405039636818487,1.488952286057779e-08
0.002405392984304207,1.488605634156984e-08
0.002405809574826652,1.487996517044488e-08
0.002406573170307954,1.486252230386506e-08
0.002406715030108369,1.485826907436987e-08
0.002406785960008577,1.485593029804406e-08
0.002406927819808992,1.485066609630244e-08
0.002406955399038647,1.48495441127939e-08
0.002406990582811797,1.484805416615353e-08
0.002407026170234753,1.484648112497353e-08
0.002407034607452326,1.484609952126005e-08
0.002407051481887471,1.484533578020237e-08
0.002407070447493996,1.48444882353195e-08
0.002407087457966701,1.484374222179504e-08
0.002407118963840253,1.484238299110184e-08
0.002407145136058482,1.484126195773489e-08
0.002407173581319754,1.484004335365389e-08
0.00240721103171978,1.483843686252831e-08
0.002407285587566953,1.483522237166387e-08
0.002407373527967408,1.483138409894417e-08
0.002407483960225859,1.482643702137735e-08
0.00240762096473935,1.481992476637596e-08
0.002407822374822807,1.480862453842654e-08
0.002408,1.47956734679916e-08
0.002408069555602206,1.478989484813332e-08
0.002408179574423914,1.478075994742302e-08
0.002408281547887355,1.477230393255754e-08
0.002408485494814238,1.475541924619337e-08
0.002408893388668005,1.472175976817472e-08
0.002409709176375537,1.465488096923291e-08
0.002411340751790602,1.452289184479462e-08
0.002414603902620731,1.426598366368365e-08
0.00242113020428099,1.377998738725988e-08
0.002434182807601508,1.291092083885471e-08
0.002460288014242544,1.150362988291938e-08
0.002499482177280695,9.957093103406435e-09
0.002557530426897265,8.372993493741609e-09
0.002629836198421753,7.023402737158819e-09
0.002723396443113466,5.796359628979935e-09
0.002847194578850246,4.639753715651727e-09
0.003,3.606876208033178e-09
0.00300025,3.605569576191392e-09
0.003000355457781347,3.605082404294654e-09
0.003000566373344041,3.604178484473713e-09
0.00300060790680186,3.604017103665661e-09
0.003000690973717498,3.603749165018818e-09
0.003000708617105431,3.603702508127171e-09
0.003000743903881299,3.603629422243888e-09
0.003000784988128319,3.603581926026875e-09
0.003000810535298307,3.603561854055786e-09
0.003000836350179664,3.603545088301429e-09
0.003000845038824036,3.603543004636282e-09
0.003000862416112781,3.603546954417948e-09
0.00300089219049326,3.603580160903319e-09
0.003000943856246991,3.603726808883592e-09
0.003001038414137089,3.604331979244647e-09
0.003001165252265669,3.605912528366892e-09
0.003001339231170768,3.609610305698459e-09
0.003001579796672852,3.617559310592506e-09
0.003001922682319522,3.63386995733498e-09
0.003002297174879377,3.656163702195411e-09
0.003002633566685636,3.677912673664564e-09
0.003002743631150045,3.68515990611622e-09
0.003002963760078862,3.699759226651011e-09
0.003003022547736288,3.703684733128878e-09
0.003003140123051139,3.711597995032484e-09
0.00300333222049937,3.724851750369784e-09
0.003003366917250712,3.727307393254672e-09
0.003003384265626384,3.728548660298235e-09
0.003003418962377726,3.731060936515288e-09
0.003003441426077418,3.732708506500012e-09
0.003003449607562362,3.733312712823195e-09
0.003003465970532249,3.734527521551287e-09
0.003003488749760814,3.736228211523821e-09
0.003003506894213289,3.737586879917722e-09
0.003003537538726844,3.739875050358758e-09
0.003003567900778084,3.74211839280602e-09
0.003003602721434039,3.744654321710387e-09
0.003003638435598373,3.747230370629602e-09
0.003003674972800557,3.74985812163312e-09
0.00300371407869325,3.752666254970927e-09
0.003003782416397875,3.75756539626999e-09
0.003003876924361892,3.764332723064475e-09
0.003004,3.773149970423504e-09
0.003004070040608366,3.778167359015927e-09
0.003004157416851208,3.784417396228133e-09
0.003004244064868987,3.790612660423084e-09
0.003004417360904545,3.802995828861689e-09
0.003004763952975661,3.827731244505581e-09
0.003005444165648567,3.876157443538863e-09
0.003006804590994378,3.972536058884897e-09
0.003009525441686001,4.163412153755223e-09
0.003014967143069246,4.537747112097711e-09
0.003025850545835736,5.257531805743865e-09
0.003047617351368716,6.587429747884723e-09
0.003081849646624965,8.406443459820814e-09
0.003115443264484868,9.897393252494403e-09
0.003132583109297241,1.055466426804124e-08
0.003137024391918384,1.071405097746375e-08
0.003145906957160668,1.101900916442971e-08
0.003148588734374048,1.110741056911829e-08
0.003153814105381273,1.127469604872972e-08
0.003159907334700884,1.146155075252154e-08
0.003165725859726046,1.163207293732169e-08
0.003172021491286273,1.180856598072586e-08
0.003174458700381789,1.187477556156454e-08
0.003179333118572821,1.200383359014834e-08
0.003189018759931145,1.224755321526444e-08
0.003201423772386497,1.253636113954157e-08
0.00322079052909218,1.293951425299188e-08
0.003248352908925037,1.342493750070882e-08
0.003286559593131426,1.3955648235527e-08
0.003343866610714731,1.451881076086196e-08
0.003404,1.489757596141446e-08
0.0034040625,1.489784337484558e-08
0.003404187500000001,1.489817114852833e-08
0.003404437500000001,1.489808604938523e-08
0.003404673826783627,1.489725710798689e-08
0.003405039164241977,1.489494172095944e-08
0.003405395340646136,1.489142944069871e-08
0.003405812391337973,1.488530043164044e-08
0.003406581606296027,1.486761672944614e-08
0.003406723655983955,1.486332005462952e-08
0.003406794680827919,1.486095382952212e-08
0.003406936730515846,1.485562826619165e-08
0.003406980648828267,1.485380170222761e-08
0.003406994634278137,1.4853197478441e-08
0.003407022605177877,1.485195860869496e-08
0.003407041566581822,1.485110157524428e-08
0.003407059817502381,1.485027839081262e-08
0.003407079818951549,1.484939250666513e-08
0.003407100604504317,1.484848964891067e-08
0.003407125288440075,1.48474284032391e-08
0.003407149862463741,1.484637506555924e-08
0.003407182285941,1.484498493345926e-08
0.003407224937465676,1.4843152727541e-08
0.003407296517338316,1.484006032711465e-08
0.003407379636236691,1.48364241760325e-08
0.003407500502149226,1.483098224692034e-08
0.003407642743976769,1.482412615007355e-08
0.003407845514281952,1.481241555930577e-08
0.003408,1.480096395156319e-08
0.003408070458487056,1.479510678398355e-08
0.003408175393772209,1.478638744931395e-08
0.003408271626321454,1.477840143054048e-08
0.003408464091419945,1.476245371602442e-08
0.003408849021616926,1.473065620936189e-08
0.003409618882010888,1.466745301333875e-08
0.003411158602798812,1.454262096706398e-08
0.003414238044374661,1.429925502695773e-08
0.003420396927526357,1.383737944584814e-08
0.003432714693829751,1.300633346528734e-08
0.003457350226436538,1.164681414109544e-08
0.003494685406513996,1.012231018648454e-08
0.003551037132320452,8.523352978451213e-09
0.003622150722933931,7.146350639782663e-09
0.00371316031364699,5.912440229480306e-09
0.00383389646221648,4.747202262129201e-09
0.00391694823110824,4.134578137176268e-09
0.004,3.617511327435858e-09
0.00400025,3.616189272272936e-09
0.004000355457781347,3.615700443035642e-09
0.004000566373344041,3.614793159231326e-09
0.004000607976984076,3.614630776962541e-09
0.004000691184264145,3.614360076981589e-09
0.004000708973051228,3.614312613711305e-09
0.004000744550625392,3.61423857129418e-09
0.004000785037756483,3.614191333020892e-09
0.004000795023887415,3.614184076966285e-09
0.004000814996149279,3.614167258613293e-09
0.0040008359047929,3.614153354783143e-09
0.004000858575179947,3.614152871411495e-09
0.004000882815414082,3.614172981084107e-09
0.004000927874561173,3.614274386512107e-09
0.004001017992855354,3.614765517297166e-09
0.004001130863760862,3.615992160471468e-09
0.004001294128445711,3.619076744636544e-09
0.004001520044889994,3.625881997703051e-09
0.004001828713036356,3.639487250942134e-09
0.004002211601574128,3.661340145389081e-09
0.004002553858317788,3.683219876791945e-09
0.004002683940593475,3.69174728960658e-09
0.004002748981731318,3.696031394862631e-09
0.00400278150230024,3.69817785719462e-09
0.004002846543438084,3.702478823344208e-09
0.004002935320679452,3.708368967560772e-09
0.004003072655083225,3.717542771166563e-09
0.004003137487055664,3.721911195900346e-09
0.004003267151000542,3.730781865037567e-09
0.004003326931931343,3.734948006647845e-09
0.004003352755741585,3.736768251973945e-09
0.004003404403362067,3.740466731146395e-09
0.004003449843803187,3.743790892081479e-09
0.004003460925372112,3.744612045865479e-09
0.004003483088509961,3.746263347914086e-09
0.004003512837416953,3.748488119032942e-09
0.004003539854912299,3.750503423579753e-09
0.004003571937580368,3.752869904587722e-09
0.00400360564690423,3.755320607319266e-09
0.004003640548624118,3.757835742518347e-09
0.004003676159478959,3.760395048649552e-09
0.004003716448225111,3.763285962433338e-09
0.004003783752616659,3.768107580540462e-09
0.004003882305325557,3.775159464104896e-09
0.004004,3.783585499145783e-09
0.004004068661513547,3.78849979051571e-09
0.004004154733513105,3.794652200481968e-09
0.0040042395298781,3.800710836264032e-09
0.004004409122608092,3.812821100027531e-09
0.004004748308068074,3.837011955509618e-09
0.004005403282879586,3.883614201614522e-09
0.00400671323250261,3.976379757393423e-09
0.004009333131748658,4.16016773275753e-09
0.004014572930240754,4.520864122120573e-09
0.004025052527224946,5.215439522184952e-09
0.00404601172119333,6.502581464952142e-09
0.004079750673107087,8.311015064942371e-09
0.004113835760514212,9.838102132795385e-09
0.004131285137998967,1.051246927541286e-08
0.004149428291357258,1.113897536907852e-08
0.004153456917261262,1.126758277816001e-08
0.004161514169069269,1.151328000525043e-08
0.004168114748292796,1.170369896688287e-08
0.004174885146730594,1.188979543330583e-08
0.004176891024475,1.194322530695991e-08
0.004180902779963814,1.20478491884178e-08
0.004188926290941442,1.224846777159959e-08
0.004204973312896697,1.261737907595805e-08
0.004224067543067498,1.300483999543484e-08
0.004253471609787268,1.35069092740936e-08
0.004295100182958781,1.405690724315106e-08
0.004353169984862132,1.459008307107951e-08
0.004404,1.489678832750071e-08
0.0044040625,1.489705624675876e-08
0.0044041875,1.489738463712468e-08
0.0044044375,1.489730052152333e-08
0.00440467499535227,1.48964674295473e-08
0.004405039871532191,1.489415361148821e-08
0.004405394092904727,1.489066386482291e-08
0.004405810235037016,1.488455989228816e-08
0.004406574124346635,1.486707047523036e-08
0.004406716107367569,1.486280434461418e-08
0.004406787098878037,1.486045827661175e-08
0.004406929081898971,1.485517835049042e-08
0.004406956390435741,1.485406522977853e-08
0.004406991548286839,1.485257345476788e-08
0.004407026912151805,1.485100782679464e-08
0.004407035028035824,1.485064040704835e-08
0.004407051259803861,1.484990520732955e-08
0.004407070011064909,1.484906669822258e-08
0.004407086932342695,1.484832397235151e-08
0.004407120774898265,1.484686320828486e-08
0.004407147204650819,1.484573098428731e-08
0.004407176185048219,1.484448858349608e-08
0.00440721303930028,1.484290658556782e-08
0.004407286747804403,1.483972624782465e-08
0.004407369397128853,1.483611818867376e-08
0.004407484380996017,1.48309660244796e-08
0.004407618831098084,1.482457601075013e-08
0.004407824907393916,1.481298932130449e-08
0.004408,1.480019314824253e-08
0.004408069794035182,1.479439175241115e-08
0.004408179664407827,1.478526363769543e-08
0.004408281089165234,1.477684808377434e-08
0.004408483938680048,1.476004403101823e-08
0.004408889637709676,1.472654465397397e-08
0.004409701035768931,1.465998121402509e-08
0.004411323831887443,1.452860349253461e-08
0.004414569424124465,1.427284276890415e-08
0.004421060608598509,1.378885897137572e-08
0.004434042977546598,1.292287559788112e-08
0.004460007715442776,1.151929617764692e-08
0.004499114889151983,9.970966528913401e-09
0.004556879847018036,8.388805214494172e-09
0.004629165072926497,7.034571811204681e-09
0.004722328083447587,5.808686427592414e-09
0.004845945756703195,4.649880095222437e-09
0.005,3.606701541141163e-09
0.00500025,3.605394961443752e-09
0.005000355457781347,3.604907760809441e-09
0.005000566373344041,3.604003735097523e-09
0.005000607945743096,3.603842200165151e-09
0.005000691090541205,3.603574068395327e-09
0.005000708741535001,3.603527417768882e-09
0.005000744043522595,3.603454393414833e-09
0.005000785157967189,3.603406944331225e-09
0.005000810751478738,3.603386840100248e-09
0.00500083655805003,3.603370165110813e-09
0.005000845323235832,3.603368137400585e-09
0.005000862853607436,3.603372341761749e-09
0.005000893186965871,3.603407039912539e-09
0.005000945953249127,3.603560479175868e-09
0.005001042613245721,3.604194960210253e-09
0.005001170994715193,3.605831318620419e-09
0.005001346229656672,3.609621195576341e-09
0.005001590114419767,3.617794546406802e-09
0.005001936073923822,3.634428115275096e-09
0.005002309787491066,3.656790431781887e-09
0.005002394048814847,3.662192487049509e-09
0.005002562571462407,3.673137956807321e-09
0.00500262068535115,3.676946215261835e-09
0.005002736913128636,3.684595641484478e-09
0.005002913323478487,3.696278861119655e-09
0.005003120838167418,3.71018010671932e-09
0.005003190518772568,3.71491115975494e-09
0.005003329879982867,3.724562695059007e-09
0.005003360526547762,3.726728463330025e-09
0.005003421819677552,3.731146064663941e-09
0.005003429989793611,3.731744172750548e-09
0.005003446330025728,3.732946969050145e-09
0.005003472414041418,3.734884026923189e-09
0.005003494163801793,3.736509974918049e-09
0.005003515407986142,3.738100642938601e-09
0.005003549104949757,3.740609774772389e-09
0.005003579528246777,3.742845890084705e-09
0.005003618073488507,3.745640371029756e-09
0.005003653639767483,3.748201262747773e-09
0.005003689090656049,3.750749175254144e-09
0.00500373587401214,3.754106419678073e-09
0.005003810021939564,3.759419320063652e-09
0.00500392018078346,3.767306419310966e-09
0.005004,3.773025777873891e-09
0.005004062760215171,3.777518627954865e-09
0.005004138400748379,3.782929591051353e-09
0.005004210427816347,3.788080006313265e-09
0.005004354481952283,3.798375991508021e-09
0.005004642590224154,3.818946403996327e-09
0.005005168741611664,3.856439805740288e-09
0.005006221044386684,3.931142457291031e-09
0.005008325649936724,4.079419108095996e-09
0.005012534861036804,4.371507740717182e-09
0.005020953283236964,4.938195374824011e-09
0.005037790127637284,6.004410007780587e-09
0.005071463816437923,7.888335632292988e-09
